"u","Points:0","Points:1","Points:2"
-0.87664,-0.80835,-0.26232,-0.22368
-0.87686,0.74859,-0.25708,-0.38184
-0.86637,-0.29461,-0.25183,0.7887
-0.86908,-0.3161,-0.24658,-0.78201
-0.84841,0.7627,-0.24134,0.36376
-0.8427,-0.80952,-0.23609,0.2474
-0.835,0.43053,-0.23085,-0.73049
-0.80421,0.17627,-0.2256,0.83084
-0.8385,-0.69233,-0.22035,-0.49437
-0.86424,0.84577,-0.21511,-0.10329
-0.8573,-0.55472,-0.20986,0.64847
-0.88862,-0.029042,-0.20461,-0.85414
-0.88472,0.59925,-0.19937,0.61108
-0.84388,-0.85585,-0.19412,-0.045874
-0.84437,0.66297,-0.18887,-0.54504
-0.84493,-0.12085,-0.18363,0.85085
-0.8444,-0.48626,-0.17838,-0.70993
-0.8605,0.83915,-0.17313,0.19526
-0.83808,-0.75156,-0.16789,0.42336
-0.84363,0.26851,-0.16264,-0.8208
-0.86581,0.35685,-0.1574,0.7875
-0.85503,-0.79594,-0.15215,-0.33999
-0.85451,0.81742,-0.1469,-0.28725
-0.85008,-0.40912,-0.14165,0.76474
-0.84102,-0.21511,-0.13641,-0.84106
-0.80277,0.72742,-0.13116,0.47531
-0.80647,-0.85821,-0.12592,0.14101
-0.8393,0.53803,-0.12067,-0.68428
-0.84153,0.065553,-0.11542,0.8687
-0.83506,-0.63563,-0.11018,-0.59674
-0.86957,0.87244,-0.10493,0.010661
-0.87726,-0.65097,-0.099683,0.58187
-0.86023,0.087013,-0.094437,-0.86936
-0.85976,0.52341,-0.08919,0.70025
-0.86341,-0.85947,-0.083944,-0.16288
-0.86163,0.74419,-0.078697,-0.46072
-0.87455,-0.23766,-0.073451,0.84285
-0.87416,-0.39429,-0.068204,-0.7824
-0.86703,0.81961,-0.062958,0.31072
-0.90675,-0.81458,-0.057711,0.32465
-0.91614,0.38149,-0.052465,-0.78993
-0.91607,0.25238,-0.047218,0.84044
-0.89324,-0.75403,-0.041972,-0.44938
-0.89821,0.85978,-0.036725,-0.17804
-0.90314,-0.51383,-0.031479,0.71222
-0.89642,-0.10223,-0.026232,-0.87243
-0.90277,0.6648,-0.020986,0.57434
-0.90403,-0.87827,-0.015739,0.025574
-0.89429,0.63039,-0.010493,-0.61218
-0.89915,-0.051315,-0.005246,0.87727
-0.89589,-0.55476,-0,-0.68155
-0.88445,0.86943,0.005246,0.12781
-0.87289,-0.72739,0.010493,0.49302
-0.87247,0.20331,0.015739,-0.8548
-0.88176,0.42744,0.020986,0.76754
-0.88694,-0.83352,0.026232,-0.27718
-0.88955,0.80168,0.031479,-0.35858
-0.90354,-0.34884,0.036725,0.80575
-0.89755,-0.28697,0.041972,-0.82955
-0.8572,0.77172,0.047218,0.41771
-0.86033,-0.85092,0.052465,0.21321
-0.88781,0.48323,0.057711,-0.73173
-0.87739,0.1379,0.062958,0.86562
-0.86443,-0.68609,0.068204,-0.54489
-0.87175,0.87354,0.073451,-0.061634
-0.86924,-0.60218,0.078697,0.63519
-0.87178,0.014956,0.083944,-0.87464
-0.86911,0.57944,0.08919,0.65465
-0.8435,-0.86892,0.094437,-0.091253
-0.82145,0.70189,0.099683,-0.51931
-0.82311,-0.16664,0.10493,0.85644
-0.81875,-0.4553,0.11018,-0.74352
-0.83584,0.83732,0.11542,0.24051
-0.83309,-0.77924,0.12067,0.38794
-0.8521,0.31227,0.12592,-0.81173
-0.84762,0.31777,0.13116,0.80876
-0.85064,-0.7799,0.13641,-0.38135
-0.88773,0.83186,0.14165,-0.24538
-0.895,-0.44718,0.1469,0.7421
-0.89467,-0.17136,0.15215,-0.84838
-0.87455,0.69867,0.1574,0.50926
-0.83397,-0.85822,0.16264,0.096324
-0.77312,0.5671,0.16789,-0.64999
-0.76862,0.020875,0.17313,0.86131
-0.75438,-0.59646,0.17838,-0.62023
-0.85719,0.85767,0.18363,0.054368
-0.87713,-0.66826,0.18887,0.53854
-0.89537,0.12879,0.19412,-0.84735
-0.8723,0.47673,0.19937,0.71081
-0.87972,-0.83047,0.20461,-0.2018
-0.89844,0.74756,0.20986,-0.41155
-0.88794,-0.27281,0.21511,0.8072
-0.89886,-0.34355,0.22035,-0.77826
-0.89841,0.77777,0.2256,0.34124
-0.90643,-0.80267,0.23085,0.2733
-0.91866,0.40656,0.23609,-0.74245
-0.92006,0.20138,0.24134,0.82065
-0.93093,-0.70157,0.24658,-0.46825
-0.93272,0.83208,0.25183,-0.1284
-0.89759,-0.52583,0.25708,0.6555
-0.97572,-0.054948,0.26232,-0.83692
-0.94192,0.60465,0.26757,0.57885
-0.95575,-0.83517,0.27282,-0.018357
-0.99855,0.62692,0.27806,-0.54947
-0.99685,-0.090919,0.28331,0.82688
-1.0458,-0.49044,0.28856,-0.66968
-0.99685,0.81219,0.2938,0.16215
-1.0034,-0.70681,0.29905,0.42809
-0.98362,0.23147,0.3043,-0.79126
-0.98603,0.36295,0.30954,0.73805
-0.98031,-0.76432,0.31479,-0.29832
-0.99249,0.7632,0.32004,-0.29558
-0.93101,-0.36218,0.32528,0.73163
-0.97276,-0.22656,0.33053,-0.78211
-0.95038,0.69353,0.33578,0.42254
-0.95582,-0.79466,0.34102,0.15648
-0.99898,0.47894,0.34627,-0.65038
-0.99787,0.085928,0.35151,0.80083
-0.99234,-0.60258,0.35676,-0.53093
-0.99144,0.80061,0.36201,-0.015496
-0.96896,-0.57815,0.36726,0.55058
-0.92355,0.054228,0.3725,-0.79409
-0.91804,0.49487,0.37775,0.62023
-0.95613,-0.78137,0.38299,-0.12267
-0.95884,0.65688,0.38824,-0.43594
-0.95125,-0.18927,0.39349,0.76264
-0.95281,-0.37433,0.39873,-0.68787
-0.9105,0.73812,0.40398,0.25348
-0.94534,-0.71298,0.40923,0.31059
-0.94886,0.3148,0.41447,-0.70808
-0.94938,0.24528,0.41972,0.73208
-0.94414,-0.67286,0.42497,-0.37273
-0.95257,0.74508,0.43021,-0.17899
-0.93901,-0.42684,0.43546,0.63282
-0.93711,-0.11228,0.44071,-0.75196
-0.9449,0.58835,0.44595,0.4767
-0.96521,-0.75273,0.4512,0.045734
-0.93736,0.52194,0.45645,-0.53991
-0.93832,-0.020078,0.46169,0.74747
-0.93288,-0.48796,0.46694,-0.56226
-0.95363,0.73631,0.47218,0.084597
-0.94862,-0.59735,0.47743,0.43301
-0.9257,0.14728,0.48268,-0.71944
-0.93425,0.37559,0.48792,0.627
-0.91918,-0.6971,0.49317,-0.20762
-0.91981,0.65104,0.49842,-0.31622
-0.91821,-0.26511,0.50366,0.66956
-0.92252,-0.25548,0.50891,-0.66934
-0.93393,0.63715,0.51416,0.31929
-0.93203,-0.68183,0.5194,0.19391
-0.92906,0.36974,0.52465,-0.60025
-0.92268,0.13209,0.5299,0.6885
-0.92844,-0.55927,0.53514,-0.41607
-0.92759,0.6894,0.54039,-0.070572
-0.89025,-0.45793,0.54563,0.51464
-0.92287,-0.00991,0.55088,-0.68462
-0.91966,0.46684,0.55613,0.49503
-0.90331,-0.67431,0.56138,-0.049354
-0.90279,0.52711,0.56662,-0.41637
-0.90469,-0.1067,0.57187,0.65867
-0.89953,-0.36376,0.57711,-0.55397
-0.88591,0.63796,0.58236,0.16163
-0.90716,-0.57547,0.58761,0.30954
-0.89921,0.21368,0.59285,-0.61248
-0.88216,0.25425,0.5981,0.59152
-0.89151,-0.58257,0.60335,-0.26241
-0.86755,0.60207,0.60859,-0.19846
-0.87635,-0.30741,0.61384,0.54861
-0.85667,-0.14272,0.61909,-0.60715
-0.84804,0.51102,0.62433,0.34833
-0.88364,-0.60682,0.62958,0.087583
-0.8831,0.38484,0.63483,-0.47028
-0.87915,0.033585,0.64007,0.6012
-0.89034,-0.42685,0.64532,-0.41669
-0.86319,0.59049,0.65057,0.018744
-0.86618,-0.44365,0.65581,0.38125
-0.86893,0.068897,0.66106,-0.57491
-0.87883,0.33402,0.66631,0.46555
-0.8652,-0.55474,0.67155,-0.11639
-0.89046,0.48227,0.6768,-0.2857
-0.87985,-0.16077,0.68204,0.53032
-0.84676,-0.23686,0.68729,-0.49376
-0.84524,0.50201,0.69254,0.20161
-0.84618,-0.5,0.69778,0.18806
-0.8477,0.23852,0.70303,-0.47024
-0.85397,0.13986,0.70828,0.50105
-0.83789,-0.43545,0.71352,-0.27117
-0.8371,0.49701,0.71877,-0.092841
-0.83252,-0.29923,0.72402,0.39816
-0.83127,-0.047555,0.72926,-0.48804
-0.87068,0.35886,0.73451,0.32247
-0.86323,-0.47435,0.73976,0.004552
-0.83427,0.34064,0.745,-0.31812
-0.83952,-0.035629,0.75025,0.45621
-0.83729,-0.27652,0.7555,-0.3536
-0.82659,0.43392,0.76074,0.072467
-0.82736,-0.3612,0.76599,0.23466
-0.83825,0.10545,0.77123,-0.40785
-0.85118,0.19317,0.77648,0.36336
-0.85827,-0.3784,0.78173,-0.13409
-0.85574,0.36004,0.78697,-0.15268
-0.8488,-0.15789,0.79222,0.34601
-0.87683,-0.11387,0.79747,-0.35121
-0.86234,0.31116,0.80271,0.17635
-0.87588,-0.33685,0.80796,0.077452
-0.91267,0.18896,0.81321,-0.27433
-0.89496,0.044167,0.81845,0.31694
-0.89025,-0.23605,0.8237,-0.1951
-0.91913,0.29137,0.82895,-0.014851
-0.89457,-0.19403,0.83419,0.19683
-0.91105,0.009517,0.83944,-0.25984
-0.91964,0.15711,0.84469,0.18464
-0.92751,-0.22163,0.84993,-0.027657
-0.89701,0.16497,0.85518,-0.11715
-0.89452,-0.037548,0.86042,0.17472
-0.87875,-0.076462,0.86567,-0.13052
-0.91396,0.11213,0.87092,0.034591
-0.876,-0.061318,0.87616,0.029048
-0.744,0.05011,-0.90656,-0.045681
-0.75864,-0.010537,-0.90149,0.11681
-0.74584,-0.091702,-0.89643,-0.12021
-0.75402,0.17584,-0.89136,0.031545
-0.75243,-0.17094,-0.8863,0.10815
-0.79739,0.058498,-0.88124,-0.21552
-0.82999,0.11121,-0.87617,0.21541
-0.74781,-0.24404,-0.87111,-0.089797
-0.73777,0.25578,-0.86604,-0.10486
-0.82472,-0.12433,-0.86098,0.26402
-0.83758,-0.090979,-0.85591,-0.29254
-0.85648,0.27662,-0.85085,0.1612
-0.85246,-0.32571,-0.84578,0.070777
-0.82235,0.19962,-0.84072,-0.28247
-0.8275,0.045137,-0.83565,0.35509
-0.82268,-0.28199,-0.83059,-0.23884
-0.82323,0.38044,-0.82552,-0.014806
-0.82497,-0.27819,-0.82046,0.2755
-0.81993,0.019543,-0.8154,-0.40149
-0.81995,0.26325,-0.81033,0.31703
-0.80035,-0.41798,-0.80527,-0.057274
-0.78364,0.35473,-0.8002,-0.24554
-0.84633,-0.097767,-0.79514,0.4297
-0.84739,-0.22263,-0.79007,-0.39072
-0.84895,0.43645,-0.78501,0.14041
-0.83829,-0.42446,-0.77994,0.19486
-0.8449,0.1846,-0.77488,-0.4381
-0.8454,0.16256,-0.76982,0.45542
-0.84642,-0.43454,-0.76475,-0.22973
-0.84677,0.48314,-0.75969,-0.1261
-0.84602,-0.27521,-0.75462,0.42574
-0.84529,-0.085895,-0.74956,-0.50718
-0.84576,0.4117,-0.74449,0.32044
-0.83621,-0.52716,-0.73943,0.042384
-0.83584,0.36485,-0.73436,-0.39248
-0.84262,-0.003967,-0.7293,0.54273
-0.84457,-0.3682,-0.72423,-0.40787
-0.84657,0.5536,-0.71917,0.052665
-0.84225,-0.44896,-0.71411,0.33902
-0.84613,0.10319,-0.70904,-0.55952
-0.82973,0.30518,-0.70398,0.48758
-0.82643,-0.5603,-0.69891,-0.15502
-0.82281,0.52324,-0.69385,-0.26691
-0.82177,-0.2076,-0.68878,0.55581
-0.8245,-0.22455,-0.68372,-0.55547
-0.82503,0.54597,-0.67865,0.26037
-0.71851,-0.58385,-0.67359,0.17845
-0.72102,0.31278,-0.66852,-0.53075
-0.7217,0.12901,-0.66346,0.60797
-0.72496,-0.51017,-0.65839,-0.36427
-0.77655,0.62748,-0.65333,-0.076653
-0.78342,-0.41428,-0.64827,0.48432
-0.84935,-0.021852,-0.6432,-0.64208
-0.83176,0.45335,-0.63814,0.46228
-0.82635,-0.6515,-0.63307,-0.0349
-0.89488,0.50774,-0.62801,-0.41744
-0.89472,-0.093084,-0.62294,0.65553
-0.8917,-0.37684,-0.61788,-0.55015
-0.89233,0.65403,-0.61281,0.15216
-0.88489,-0.58904,-0.60775,0.33184
-0.85084,0.21159,-0.60268,-0.64688
-0.84754,0.28277,-0.59762,0.62397
-0.81848,-0.63403,-0.59255,-0.27081
-0.80778,0.65451,-0.58749,-0.23003
-0.8117,-0.32925,-0.58243,0.61549
-0.83483,-0.17402,-0.57736,-0.68031
-0.83639,0.59132,-0.5723,0.38635
-0.79524,-0.70101,-0.56723,0.11521
-0.79101,0.44157,-0.56217,-0.56163
-0.81502,0.054079,-0.5571,0.71635
-0.81513,-0.52661,-0.55204,-0.49435
-0.81037,0.72608,-0.54697,0.00885
-0.80636,-0.54419,-0.54191,0.48646
-0.80827,0.073042,-0.53685,-0.73001
-0.7901,0.44146,-0.53178,0.59057
-0.77163,-0.728,-0.52672,-0.13794
-0.72005,0.63303,-0.52165,-0.39193
-0.74157,-0.20299,-0.51659,0.71999
-0.75956,-0.33823,-0.51152,-0.67111
-0.75982,0.70593,-0.50646,0.2676
-0.73094,-0.70442,-0.50139,0.28078
-0.71773,0.3312,-0.49633,-0.68586
-0.73446,0.22002,-0.49126,0.7326
-0.71542,-0.65987,-0.4862,-0.39323
-0.76246,0.75531,-0.48113,-0.15643
-0.78538,-0.45311,-0.47607,0.62809
-0.78872,-0.09052,-0.471,-0.77227
-0.81631,0.59071,-0.46594,0.5103
-0.76675,-0.78327,-0.46088,0.022833
-0.7793,0.56426,-0.45581,-0.54799
-0.81374,-0.046076,-0.45075,0.78813
-0.79922,-0.50021,-0.44568,-0.61449
-0.80508,0.78672,-0.44062,0.11563
-0.80048,-0.66052,-0.43555,0.44772
-0.79677,0.18525,-0.43049,-0.77898
-0.79547,0.39091,-0.42542,0.70189
-0.80753,-0.76489,-0.42036,-0.25433
-0.79899,0.7382,-0.4153,-0.33021
-0.79987,-0.3223,-0.41023,0.7445
-0.81103,-0.26608,-0.40517,-0.76908
-0.80302,0.71791,-0.4001,0.38855
-0.8073,-0.79422,-0.39504,0.19903
-0.80417,0.45252,-0.38997,-0.68527
-0.78589,0.12959,-0.38491,0.81332
-0.79016,-0.64679,-0.37984,-0.51364
-0.79248,0.82619,-0.37478,-0.058319
-0.75058,-0.57138,-0.36971,0.60273
-0.73571,0.014211,-0.36465,-0.83263
-0.73536,0.55341,-0.35958,0.6252
-0.73497,-0.83254,-0.35452,-0.087406
-0.72929,0.67464,-0.34946,-0.49919
-0.80935,-0.16066,-0.34439,0.82585
-0.80509,-0.44046,-0.33933,-0.71924
-0.79776,0.81256,-0.33426,0.23337
-0.79382,-0.75857,-0.3292,0.37768
-0.75461,0.30493,-0.32413,-0.79272
-0.75121,0.31133,-0.31907,0.79229
-0.74582,-0.76644,-0.314,-0.37473
-0.76714,0.82005,-0.30894,-0.24193
-0.76511,-0.44219,-0.30387,0.73387
-0.7951,-0.17002,-0.29881,-0.84158
-0.7903,0.69525,-0.29375,0.50674
-0.78156,-0.85666,-0.28868,0.096176
-0.7869,0.56781,-0.28362,-0.65085
-0.7943,0.020995,-0.27855,0.86511
-0.78305,-0.60097,-0.27349,-0.62489
-0.7516,0.86682,-0.26842,0.054921
-0.76234,-0.67747,-0.26336,0.54601
-0.76957,0.13095,-0.25829,-0.86173
-0.76997,0.48636,-0.25323,0.7251
-0.76961,-0.84984,-0.24816,-0.20648
-0.76955,0.76737,-0.2431,-0.42249
-0.76044,-0.28089,-0.23803,0.8312
-0.76123,-0.35489,-0.23297,-0.80388
-0.78022,0.80591,-0.22791,0.35356
-0.77921,-0.83431,-0.22284,0.2841
-0.78113,0.4239,-0.21778,-0.77417
-0.75202,0.21067,-0.21271,0.85838
-0.76944,-0.73617,-0.20765,-0.49131
-0.78157,0.87586,-0.20258,-0.13518
-0.79494,-0.55524,-0.19752,0.6922
-0.78476,-0.058237,-0.19245,-0.88658
-0.78154,0.6426,-0.18739,0.61514
-0.75584,-0.89041,-0.18233,-0.019542
-0.75705,0.67053,-0.17726,-0.58772
-0.74117,-0.097532,-0.1722,0.88729
-0.74101,-0.52801,-0.16713,-0.72092
-0.77536,0.87722,-0.16207,0.1751
-0.7797,-0.76589,-0.157,0.46391
-0.78546,0.25162,-0.15194,-0.86026
-0.79892,0.39593,-0.14687,0.80505
-0.79153,-0.83651,-0.14181,-0.32647
-0.79102,0.83808,-0.13674,-0.32461
-0.78739,-0.39904,-0.13168,0.80615
-0.78178,-0.25051,-0.12661,-0.86467
-0.72071,0.76939,-0.12155,0.46873
-0.73067,-0.8846,-0.11648,0.17422
-0.78242,0.53497,-0.11142,-0.72652
-0.78707,0.096351,-0.10636,0.89769
-0.78285,-0.67787,-0.10129,-0.59723
-0.77442,0.90381,-0.096227,-0.017523
-0.77831,-0.65499,-0.091162,0.6238
-0.755,0.06163,-0.086098,-0.9029
-0.75092,0.56475,-0.081033,0.70777
-0.74777,-0.89495,-0.075969,-0.14047
-0.74569,0.75514,-0.070904,-0.50118
-0.75576,-0.21837,-0.065839,0.88002
-0.75582,-0.43359,-0.060775,-0.79671
-0.7547,0.8582,-0.05571,0.29469
-0.75978,-0.83214,-0.050646,0.36253
-0.76762,0.36882,-0.045581,-0.82966
-0.77107,0.28855,-0.040517,0.86113
-0.77559,-0.79464,-0.035452,-0.44016
-0.77879,0.88344,-0.030387,-0.21226
-0.78236,-0.50813,-0.025323,0.7534
-0.77777,-0.13425,-0.020258,-0.8989
-0.76792,0.70626,-0.015194,0.5722
-0.76604,-0.90736,-0.010129,0.055158
-0.77008,0.63183,-0.005065,-0.65361
-0.7613,-0.024381,0,0.90876
-0.7573,-0.59587,0.005065,-0.68655
-0.75977,0.9031,0.010129,0.10373
-0.73849,-0.73593,0.015194,0.5335
-0.75237,0.18225,0.020258,-0.8904
-0.76909,0.46701,0.025323,0.77956
-0.76916,-0.87079,0.030387,-0.25932
-0.76922,0.8171,0.035452,-0.39692
-0.7795,-0.33431,0.040517,0.84442
-0.77586,-0.3238,0.045581,-0.84825
-0.75049,0.8115,0.050646,0.40663
-0.75553,-0.87276,0.05571,0.24825
-0.77703,0.47569,0.060775,-0.77232
-0.76921,0.17087,0.065839,0.89046
-0.77803,-0.72718,0.070904,-0.54095
-0.78479,0.9012,0.075969,-0.092283
-0.7892,-0.60189,0.081033,0.67647
-0.79023,-0.013128,0.086098,-0.90491
-0.78353,0.6206,0.091162,0.65802
-0.74499,-0.90157,0.096227,-0.06596
-0.71053,0.70891,0.10129,-0.56002
-0.71288,-0.14435,0.10636,0.89123
-0.70402,-0.49525,0.11142,-0.75416
-0.75303,0.87399,0.11648,0.2214
-0.75155,-0.79342,0.12155,0.4268
-0.78281,0.29651,0.12661,-0.85
-0.77694,0.35524,0.13168,0.82639
-0.76593,-0.81947,0.13674,-0.36908
-0.75895,0.85281,0.14181,-0.28115
-0.76292,-0.43853,0.14687,0.78267
-0.76315,-0.20513,0.15194,-0.87252
-0.78316,0.73991,0.157,0.50431
-0.75981,-0.88535,0.16207,0.12781
-0.72764,0.5659,0.16713,-0.69157
-0.71723,0.049816,0.1722,0.89124
-0.71328,-0.63805,0.17726,-0.62283
-0.78937,0.89017,0.18233,0.028229
-0.77462,-0.67466,0.18739,0.5798
-0.78552,0.10569,0.19245,-0.88218
-0.79687,0.51732,0.19752,0.72098
-0.80031,-0.86735,0.20258,-0.18195
-0.81224,0.76145,0.20765,-0.45113
-0.80544,-0.25639,0.21271,0.84585
-0.81334,-0.38177,0.21778,-0.79578
-0.81208,0.81788,0.22284,0.32843
-0.81726,-0.82371,0.22791,0.30984
-0.82436,0.39749,0.23297,-0.78369
-0.82728,0.23592,0.23803,0.84506
-0.82995,-0.74361,0.2431,-0.46303
-0.83727,0.85969,0.24816,-0.16062
-0.88778,-0.52454,0.25323,0.69798
-0.85185,-0.084559,0.25829,-0.86751
-0.79877,0.64722,0.26336,0.58154
-0.79908,-0.86852,0.26842,0.008363
-0.83181,0.63361,0.27349,-0.59176
-0.85561,-0.067351,0.27855,0.86274
-0.87524,-0.5321,0.28362,-0.68036
-0.84537,0.85027,0.28868,0.14197
-0.85008,-0.72142,0.29375,0.46873
-0.84563,0.2149,0.29881,-0.83125
-0.851,0.40221,0.30387,0.75653
-0.86013,-0.80589,0.30894,-0.28555
-0.85279,0.78543,0.314,-0.3331
-0.81472,-0.35336,0.31907,0.77445
-0.84036,-0.26199,0.32413,-0.80793
-0.80856,0.73723,0.3292,0.41781
-0.81257,-0.8239,0.33426,0.18947
-0.80276,0.47839,0.33933,-0.69458
-0.83823,0.11615,0.34439,0.83328
-0.83631,-0.6469,0.34946,-0.53464
-0.83615,0.83603,0.35452,-0.042639
-0.81834,-0.58614,0.35958,0.59463
-0.83535,0.030455,0.36465,-0.8322
-0.83132,0.53824,0.36971,0.6325
-0.80744,-0.82187,0.37478,-0.10254
-0.81161,0.6734,0.37984,-0.47822
-0.80715,-0.17302,0.38491,0.80521
-0.79822,-0.41513,0.38997,-0.70855
-0.77248,0.7824,0.39504,0.24133
-0.79189,-0.73771,0.4001,0.3495
-0.80325,0.30694,0.40517,-0.75371
-0.80366,0.28191,0.41023,0.76071
-0.8004,-0.71943,0.4153,-0.36932
-0.80071,0.77743,0.42036,-0.21295
-0.83594,-0.42799,0.42542,0.67992
-0.79421,-0.14321,0.43049,-0.78779
-0.80169,0.63556,0.43555,0.4825
-0.84056,-0.79179,0.44062,0.073281
-0.84382,0.53244,0.44568,-0.58679
-0.85622,0.00375,0.45075,0.78947
-0.82607,-0.53407,0.45581,-0.57746
-0.84707,0.78092,0.46088,0.064798
-0.8378,-0.61723,0.46594,0.47789
-0.84592,0.1318,0.471,-0.76631
-0.846,0.41878,0.47607,0.65148
-0.84585,-0.74583,0.48113,-0.1967
-0.84714,0.68001,0.4862,-0.35728
-0.83949,-0.25898,0.49126,0.71975
-0.84363,-0.29395,0.49633,-0.70264
-0.82364,0.68836,0.50139,0.31815
-0.8189,-0.71926,0.50646,0.22936
-0.81845,0.37373,0.51152,-0.65201
-0.81523,0.16409,0.51659,0.72983
-0.81674,-0.6111,0.52165,-0.4253
-0.81458,0.73435,0.52672,-0.09871
-0.80658,-0.47249,0.53178,0.56605
-0.82792,-0.033795,0.53685,-0.73287
-0.82759,0.51732,0.54191,0.51494
-0.8206,-0.72551,0.54697,-0.030095
-0.81695,0.55236,0.55204,-0.46541
-0.81629,-0.092412,0.5571,0.71242
-0.81635,-0.41082,0.56217,-0.5845
-0.77743,0.69383,0.56723,0.15263
-0.81808,-0.61118,0.5723,0.35409
-0.81286,0.21025,0.57736,-0.67
-0.80742,0.29577,0.58243,0.63226
-0.80203,-0.64124,0.58749,-0.26479
-0.79419,0.64763,0.59255,-0.23642
-0.79717,-0.31582,0.59762,0.60791
-0.79761,-0.1766,0.60268,-0.65729
-0.79673,0.5704,0.60775,0.36294
-0.80463,-0.66125,0.61281,0.11688
-0.80386,0.4058,0.61788,-0.52915
-0.80237,0.057801,0.62294,0.65958
-0.80703,-0.48462,0.62801,-0.44407
-0.79601,0.65243,0.63307,8.3e-05
-0.79447,-0.47749,0.63814,0.4373
-0.79222,0.056248,0.6432,-0.63998
-0.78939,0.38772,0.64827,0.50584
-0.77535,-0.62247,0.65333,-0.11019
-0.78178,0.52897,0.65839,-0.33639
-0.7825,-0.16142,0.66346,0.60018
-0.7702,-0.28387,0.66852,-0.54675
-0.76109,0.57344,0.67359,0.2095
-0.76918,-0.55914,0.67865,0.23072
-0.76793,0.25401,0.68372,-0.54264
-0.77056,0.1775,0.68878,0.56615
-0.77302,-0.50818,0.69385,-0.29458
-0.8001,0.56781,0.69891,-0.12476
-0.75447,-0.33088,0.70398,0.47051
-0.79683,-0.073044,0.70904,-0.56424
-0.7709,0.43013,0.71411,0.36261
-0.77671,-0.55562,0.71917,0.022906
-0.80672,0.38954,0.72423,-0.38754
-0.80849,-0.025139,0.7293,0.54216
-0.80353,-0.34328,0.73436,-0.41148
-0.80974,0.52413,0.73943,0.070589
-0.80469,-0.42829,0.74449,0.29791
-0.80391,0.11297,0.74956,-0.50185
-0.81234,0.25199,0.75462,0.43988
-0.82537,-0.47568,0.75969,-0.15182
-0.81522,0.44623,0.76475,-0.2061
-0.8124,-0.18674,0.76982,0.44605
-0.78596,-0.16084,0.77488,-0.44737
-0.75976,0.4134,0.77994,0.21734
-0.75872,-0.44335,0.78501,0.11681
-0.78712,0.24326,0.79007,-0.37822
-0.7964,0.074586,0.79514,0.43433
-0.79582,-0.34106,0.8002,-0.2642
-0.77748,0.42045,0.80527,-0.03478
-0.74211,-0.27987,0.81033,0.30246
-0.743,0.002012,0.8154,-0.40196
-0.74352,0.26302,0.82046,0.29002
-0.76464,-0.3791,0.82552,-0.035184
-0.76662,0.2944,0.83059,-0.22338
-0.77488,-0.064112,0.83565,0.35216
-0.78283,-0.18418,0.84072,-0.29277
-0.76096,0.32145,0.84578,0.088139
-0.77766,-0.28486,0.85085,0.14614
-0.78416,0.10653,0.85591,-0.28725
-0.78413,0.11,0.86098,0.27031
-0.79103,-0.24979,0.86604,-0.11842
-0.79244,0.2485,0.87111,-0.076582
-0.80877,-0.1226,0.87617,0.20914
-0.80805,-0.046858,0.88124,-0.21834
-0.80031,0.16489,0.8863,0.11716
-0.79916,-0.17728,0.89136,0.022071
-0.81464,0.098016,0.89643,-0.11512
-0.80157,0.004259,0.90149,0.1172
-0.79845,-0.047588,0.90656,-0.048302
-0.55449,0.057678,-0.93694,-0.035713
-0.58309,-0.031839,-0.93204,0.11294
-0.56269,-0.068096,-0.92713,-0.1351
-0.55128,0.16717,-0.92222,0.063365
-0.5844,-0.18806,-0.91732,0.074966
-0.61918,0.097192,-0.91241,-0.20128
-0.62843,0.069808,-0.90751,0.23241
-0.59704,-0.22363,-0.9026,-0.13326
-0.59527,0.27101,-0.8977,-0.056137
-0.61804,-0.17095,-0.89279,0.23698
-0.63855,-0.035724,-0.88789,-0.3047
-0.64718,0.24264,-0.88298,0.20959
-0.64052,-0.33369,-0.87808,0.009738
-0.6404,0.24853,-0.87317,-0.24138
-0.61554,-0.020916,-0.86826,0.35797
-0.60795,-0.23374,-0.86336,-0.28712
-0.60837,0.37742,-0.85845,0.055459
-0.6104,-0.32474,-0.85355,0.22014
-0.60116,0.093183,-0.84864,-0.3919
-0.59794,0.20096,-0.84374,0.36081
-0.59186,-0.40128,-0.83883,-0.13341
-0.57475,0.39476,-0.83393,-0.1766
-0.62976,-0.1755,-0.82902,0.40544
-0.63005,-0.14743,-0.82412,-0.4261
-0.63117,0.40432,-0.81921,0.21881
-0.6195,-0.45432,-0.81431,0.11387
-0.62747,0.26272,-0.8094,-0.39788
-0.63155,0.076335,-0.80449,0.47898
-0.63204,-0.38614,-0.79959,-0.30663
-0.63221,0.49969,-0.79468,-0.035289
-0.6318,-0.34992,-0.78978,0.36915
-0.63135,0.008792,-0.78487,-0.5161
-0.63049,0.34703,-0.77997,0.39202
-0.62656,-0.52789,-0.77506,-0.055405
-0.6219,0.43238,-0.77016,-0.31995
-0.62955,-0.10403,-0.76525,0.53482
-0.63019,-0.28812,-0.76034,-0.47045
-0.63057,0.53667,-0.75544,0.15412
-0.6223,-0.50572,-0.75053,0.25181
-0.62603,0.20513,-0.74563,-0.53331
-0.62474,0.21131,-0.74072,0.53771
-0.61299,-0.52464,-0.73582,-0.25649
-0.61631,0.56599,-0.73091,-0.16699
-0.61584,-0.30765,-0.72601,0.51061
-0.61404,-0.11924,-0.7211,-0.59013
-0.61302,0.49126,-0.7162,0.35803
-0.60379,-0.60979,-0.71129,0.06848
